split,province,cluster_id,year,week,y_true,y_hat
fit_2015_2019,01 Distrito Nacional,4,2015,5,0.011588252149522305,0.010853513143956661
fit_2015_2019,01 Distrito Nacional,4,2015,6,0.011588252149522305,0.012397083453834057
fit_2015_2019,01 Distrito Nacional,4,2015,7,0.01351962797343731,0.011108831502497196
fit_2015_2019,01 Distrito Nacional,4,2015,8,0.0096568763256073,0.014442252926528454
fit_2015_2019,01 Distrito Nacional,4,2015,9,0.02510787919163704,0.011354787275195122
fit_2015_2019,01 Distrito Nacional,4,2015,10,0.00772550143301487,0.020433055236935616
fit_2015_2019,01 Distrito Nacional,4,2015,11,0.00772550143301487,0.011246046982705593
fit_2015_2019,01 Distrito Nacional,4,2015,12,0.00772550143301487,0.009389940649271011
fit_2015_2019,01 Distrito Nacional,4,2015,13,0.011588252149522305,0.009351902641355991
fit_2015_2019,01 Distrito Nacional,4,2015,14,0.01545100286602974,0.012093164958059788
fit_2015_2019,01 Distrito Nacional,4,2015,15,0.0193137526512146,0.015778496861457825
fit_2015_2019,01 Distrito Nacional,4,2015,16,0.03669613227248192,0.01953999139368534
fit_2015_2019,01 Distrito Nacional,4,2015,17,0.0193137526512146,0.032654400914907455
fit_2015_2019,01 Distrito Nacional,4,2015,18,0.03283338248729706,0.024136347696185112
fit_2015_2019,01 Distrito Nacional,4,2015,19,0.03090200573205948,0.032166738063097
fit_2015_2019,01 Distrito Nacional,4,2015,20,0.03476475551724434,0.03367656469345093
fit_2015_2019,01 Distrito Nacional,4,2015,21,0.04635300859808922,0.03648615628480911
fit_2015_2019,01 Distrito Nacional,4,2015,22,0.0386275053024292,0.045406170189380646
fit_2015_2019,01 Distrito Nacional,4,2015,23,0.04442163184285164,0.04382140189409256
fit_2015_2019,01 Distrito Nacional,4,2015,24,0.05987263470888138,0.04730742797255516
fit_2015_2019,01 Distrito Nacional,4,2015,25,0.02703925408422947,0.058888990432024
fit_2015_2019,01 Distrito Nacional,4,2015,26,0.0482843816280365,0.0401480495929718
fit_2015_2019,01 Distrito Nacional,4,2015,27,0.05407850816845894,0.049884431064128876
fit_2015_2019,01 Distrito Nacional,4,2015,28,0.0482843816280365,0.0571136400103569
fit_2015_2019,01 Distrito Nacional,4,2015,29,0.06180401146411896,0.05588642507791519
fit_2015_2019,01 Distrito Nacional,4,2015,30,0.06566675752401352,0.06403204053640366
fit_2015_2019,01 Distrito Nacional,4,2015,31,0.077255018055439,0.07058990746736526
fit_2015_2019,01 Distrito Nacional,4,2015,32,0.0675981342792511,0.08126255124807358
fit_2015_2019,01 Distrito Nacional,4,2015,33,0.0675981342792511,0.07742725312709808
fit_2015_2019,01 Distrito Nacional,4,2015,34,0.07918638736009598,0.07648632675409317
fit_2015_2019,01 Distrito Nacional,4,2015,35,0.13326489925384521,0.08428842574357986
fit_2015_2019,01 Distrito Nacional,4,2015,36,0.1545100212097168,0.12442434579133987
fit_2015_2019,01 Distrito Nacional,4,2015,37,0.12747077643871307,0.15072061121463776
fit_2015_2019,01 Distrito Nacional,4,2015,38,0.17961791157722473,0.14406761527061462
fit_2015_2019,01 Distrito Nacional,4,2015,39,0.19700028002262115,0.17215228080749512
fit_2015_2019,01 Distrito Nacional,4,2015,40,0.22597092390060425,0.192953422665596
fit_2015_2019,01 Distrito Nacional,4,2015,41,0.18734337389469147,0.21902115643024445
fit_2015_2019,01 Distrito Nacional,4,2015,42,0.268461138010025,0.19730015099048615
fit_2015_2019,01 Distrito Nacional,4,2015,43,0.2027943879365921,0.24277548491954803
fit_2015_2019,01 Distrito Nacional,4,2015,44,0.1834806501865387,0.20508921146392822
fit_2015_2019,01 Distrito Nacional,4,2015,45,0.19506891071796417,0.18178676068782806
fit_2015_2019,01 Distrito Nacional,4,2015,46,0.18734337389469147,0.1708144247531891
fit_2015_2019,01 Distrito Nacional,4,2015,47,0.12747077643871307,0.16215327382087708
fit_2015_2019,01 Distrito Nacional,4,2015,48,0.1351962685585022,0.11919274181127548
fit_2015_2019,01 Distrito Nacional,4,2015,49,0.1255393922328949,0.11486975848674774
fit_2015_2019,01 Distrito Nacional,4,2015,50,0.14292177557945251,0.10545168817043304
fit_2015_2019,01 Distrito Nacional,4,2015,51,0.08498051762580872,0.11947362124919891
fit_2015_2019,01 Distrito Nacional,4,2015,52,0.11974526941776276,0.08511505275964737
fit_2015_2019,01 Distrito Nacional,4,2016,1,0.07287511974573135,0.10068374872207642
fit_2015_2019,01 Distrito Nacional,4,2016,2,0.09205278754234314,0.07161606848239899
fit_2015_2019,01 Distrito Nacional,4,2016,3,0.06712181866168976,0.08015352487564087
fit_2015_2019,01 Distrito Nacional,4,2016,4,0.08821725100278854,0.06572800129652023
fit_2015_2019,01 Distrito Nacional,4,2016,5,0.07479289174079895,0.07869904488325119
fit_2015_2019,01 Distrito Nacional,4,2016,6,0.04794415831565857,0.07157360762357712
fit_2015_2019,01 Distrito Nacional,4,2016,7,0.05753299221396446,0.05140537768602371
fit_2015_2019,01 Distrito Nacional,4,2016,8,0.05945075675845146,0.0540710873901844
fit_2015_2019,01 Distrito Nacional,4,2016,9,0.040273092687129974,0.05542625114321709
fit_2015_2019,01 Distrito Nacional,4,2016,10,0.024930963292717934,0.043223779648542404
fit_2015_2019,01 Distrito Nacional,4,2016,11,0.015342130325734615,0.02932659722864628
fit_2015_2019,01 Distrito Nacional,4,2016,12,0.038355328142642975,0.01980655826628208
fit_2015_2019,01 Distrito Nacional,4,2016,13,0.015342130325734615,0.03247971460223198
fit_2015_2019,01 Distrito Nacional,4,2016,14,0.026848729699850082,0.02055353857576847
fit_2015_2019,01 Distrito Nacional,4,2016,15,0.015342130325734615,0.0257980078458786
fit_2015_2019,01 Distrito Nacional,4,2016,16,0.011506598442792892,0.018984680995345116
fit_2015_2019,01 Distrito Nacional,4,2016,17,0.007671065162867308,0.0162915401160717
fit_2015_2019,01 Distrito Nacional,4,2016,18,0.023013195022940636,0.013218164443969727
fit_2015_2019,01 Distrito Nacional,4,2016,19,0.015342130325734615,0.021178094670176506
fit_2015_2019,01 Distrito Nacional,4,2016,20,0.024930963292717934,0.019129300490021706
fit_2015_2019,01 Distrito Nacional,4,2016,21,0.011506598442792892,0.023161649703979492
fit_2015_2019,01 Distrito Nacional,4,2016,22,0.026848729699850082,0.016436001285910606
fit_2015_2019,01 Distrito Nacional,4,2016,23,0.03068426065146923,0.02408689260482788
fit_2015_2019,01 Distrito Nacional,4,2016,24,0.042190857231616974,0.030099719762802124
fit_2015_2019,01 Distrito Nacional,4,2016,25,0.04602639377117157,0.03926273435354233
fit_2015_2019,01 Distrito Nacional,4,2016,26,0.03643755987286568,0.04445021599531174
fit_2015_2019,01 Distrito Nacional,4,2016,27,0.026848729699850082,0.04102260619401932
fit_2015_2019,01 Distrito Nacional,4,2016,28,0.019177664071321487,0.033316656947135925
fit_2015_2019,01 Distrito Nacional,4,2016,29,0.007671065162867308,0.025832301005721092
fit_2015_2019,01 Distrito Nacional,4,2016,30,0.015342130325734615,0.013957763090729713
fit_2015_2019,01 Distrito Nacional,4,2016,31,0.015342130325734615,0.016129689291119576
fit_2015_2019,01 Distrito Nacional,4,2016,32,0.005753300152719021,0.017301062121987343
fit_2015_2019,01 Distrito Nacional,4,2016,33,0.005753300152719021,0.010852488689124584
fit_2015_2019,01 Distrito Nacional,4,2016,34,0.005753300152719021,0.007209255825728178
fit_2015_2019,01 Distrito Nacional,4,2016,35,0.009588832035660744,0.0051194531843066216
fit_2015_2019,01 Distrito Nacional,4,2016,36,0.007671065162867308,0.008890676312148571
fit_2015_2019,01 Distrito Nacional,4,2016,37,0.005753300152719021,0.00700933113694191
fit_2015_2019,01 Distrito Nacional,4,2016,38,0.005753300152719021,0.006364068016409874
fit_2015_2019,01 Distrito Nacional,4,2016,39,0.007671065162867308,0.004986568819731474
fit_2015_2019,01 Distrito Nacional,4,2016,40,0.0,0.00625846441835165
fit_2015_2019,01 Distrito Nacional,4,2016,41,0.005753300152719021,0.0016350613441318274
fit_2015_2019,01 Distrito Nacional,4,2016,42,0.009588832035660744,0.004478701390326023
fit_2015_2019,01 Distrito Nacional,4,2016,43,0.0038355346769094467,0.006615651771426201
fit_2015_2019,01 Distrito Nacional,4,2016,44,0.005753300152719021,0.003762241452932358
fit_2015_2019,01 Distrito Nacional,4,2016,45,0.015342130325734615,0.004248592536896467
fit_2015_2019,01 Distrito Nacional,4,2016,46,0.007671065162867308,0.011271551251411438
fit_2015_2019,01 Distrito Nacional,4,2016,47,0.001917768269777298,0.007143291644752026
fit_2015_2019,01 Distrito Nacional,4,2016,48,0.011506598442792892,0.0020042003598064184
fit_2015_2019,01 Distrito Nacional,4,2016,49,0.0,0.00933212973177433
fit_2015_2019,01 Distrito Nacional,4,2016,50,0.0038355346769094467,0.0008444475242868066
fit_2015_2019,01 Distrito Nacional,4,2016,51,0.0038355346769094467,0.002411623951047659
fit_2015_2019,01 Distrito Nacional,4,2016,52,0.005753300152719021,0.0036399923264980316
fit_2015_2019,01 Distrito Nacional,4,2017,1,0.0,0.005315260961651802
fit_2015_2019,01 Distrito Nacional,4,2017,2,0.003808946581557393,0.0019405848579481244
fit_2015_2019,01 Distrito Nacional,4,2017,3,0.0,0.001418485539034009
fit_2015_2019,01 Distrito Nacional,4,2017,4,0.0,-8.791646905592643e-06
fit_2015_2019,01 Distrito Nacional,4,2017,5,0.0019044734071940184,0.0004058558552060276
fit_2015_2019,01 Distrito Nacional,4,2017,6,0.0019044734071940184,0.0003826120519079268
fit_2015_2019,01 Distrito Nacional,4,2017,7,0.0,0.0005914939101785421
fit_2015_2019,01 Distrito Nacional,4,2017,8,0.0019044734071940184,0.0009428159683011472
fit_2015_2019,01 Distrito Nacional,4,2017,9,0.007617891300469637,0.0008397757774218917
fit_2015_2019,01 Distrito Nacional,4,2017,10,0.0057134167291224,0.005191077943891287
fit_2015_2019,01 Distrito Nacional,4,2017,11,0.0,0.005263400264084339
fit_2015_2019,01 Distrito Nacional,4,2017,12,0.0,0.0004945129621773958
fit_2015_2019,01 Distrito Nacional,4,2017,13,0.003808946581557393,-8.662787149660289e-05
fit_2015_2019,01 Distrito Nacional,4,2017,14,0.003808946581557393,0.001999004278331995
fit_2015_2019,01 Distrito Nacional,4,2017,15,0.0019044734071940184,0.0031031921971589327
fit_2015_2019,01 Distrito Nacional,4,2017,16,0.003808946581557393,0.0028341824654489756
fit_2015_2019,01 Distrito Nacional,4,2017,17,0.0,0.004599961917847395
fit_2015_2019,01 Distrito Nacional,4,2017,18,0.0057134167291224,0.0022882584016770124
fit_2015_2019,01 Distrito Nacional,4,2017,19,0.007617891300469637,0.003798427525907755
fit_2015_2019,01 Distrito Nacional,4,2017,20,0.01142683532088995,0.006444552913308144
fit_2015_2019,01 Distrito Nacional,4,2017,21,0.0057134167291224,0.008813842199742794
fit_2015_2019,01 Distrito Nacional,4,2017,22,0.007617891300469637,0.007063298486173153
fit_2015_2019,01 Distrito Nacional,4,2017,23,0.0057134167291224,0.007666357792913914
fit_2015_2019,01 Distrito Nacional,4,2017,24,0.0,0.007256562355905771
fit_2015_2019,01 Distrito Nacional,4,2017,25,0.0057134167291224,0.0025476727169007063
fit_2015_2019,01 Distrito Nacional,4,2017,26,0.003808946581557393,0.006020514294505119
fit_2015_2019,01 Distrito Nacional,4,2017,27,0.0019044734071940184,0.005291131790727377
fit_2015_2019,01 Distrito Nacional,4,2017,28,0.007617891300469637,0.003795129247009754
fit_2015_2019,01 Distrito Nacional,4,2017,29,0.0057134167291224,0.008026264607906342
fit_2015_2019,01 Distrito Nacional,4,2017,30,0.003808946581557393,0.005832214839756489
fit_2015_2019,01 Distrito Nacional,4,2017,31,0.0019044734071940184,0.005235197953879833
fit_2015_2019,01 Distrito Nacional,4,2017,32,0.0019044734071940184,0.003310321131721139
fit_2015_2019,01 Distrito Nacional,4,2017,33,0.003808946581557393,0.003010332118719816
fit_2015_2019,01 Distrito Nacional,4,2017,34,0.0057134167291224,0.003861968172714114
fit_2015_2019,01 Distrito Nacional,4,2017,35,0.0057134167291224,0.0058420561254024506
fit_2015_2019,01 Distrito Nacional,4,2017,36,0.0,0.005685540847480297
fit_2015_2019,01 Distrito Nacional,4,2017,37,0.0,0.0011683257762342691
fit_2015_2019,01 Distrito Nacional,4,2017,38,0.013331308029592037,0.0015288383001461625
fit_2015_2019,01 Distrito Nacional,4,2017,39,0.007617891300469637,0.009401753544807434
fit_2015_2019,01 Distrito Nacional,4,2017,40,0.009522363543510437,0.008030795492231846
fit_2015_2019,01 Distrito Nacional,4,2017,41,0.009522363543510437,0.007692117244005203
fit_2015_2019,01 Distrito Nacional,4,2017,42,0.007617891300469637,0.00780230900272727
fit_2015_2019,01 Distrito Nacional,4,2017,43,0.009522363543510437,0.006673070602118969
fit_2015_2019,01 Distrito Nacional,4,2017,44,0.0057134167291224,0.008077336475253105
fit_2015_2019,01 Distrito Nacional,4,2017,45,0.0057134167291224,0.005215444602072239
fit_2015_2019,01 Distrito Nacional,4,2017,46,0.0057134167291224,0.004383543506264687
fit_2015_2019,01 Distrito Nacional,4,2017,47,0.009522363543510437,0.0038675067480653524
fit_2015_2019,01 Distrito Nacional,4,2017,48,0.013331308029592037,0.006191964726895094
fit_2015_2019,01 Distrito Nacional,4,2017,49,0.003808946581557393,0.008564087562263012
fit_2015_2019,01 Distrito Nacional,4,2017,50,0.0,0.0015005689347162843
fit_2015_2019,01 Distrito Nacional,4,2017,51,0.0019044734071940184,-0.0001943816605489701
fit_2015_2019,01 Distrito Nacional,4,2017,52,0.0,0.0014064842835068703
fit_2015_2019,01 Distrito Nacional,4,2018,1,0.0018908390775322914,0.0007621270488016307
fit_2015_2019,01 Distrito Nacional,4,2018,2,0.0018908390775322914,0.002494535641744733
fit_2015_2019,01 Distrito Nacional,4,2018,3,0.0018908390775322914,0.00015100113523658365
fit_2015_2019,01 Distrito Nacional,4,2018,4,0.00378167862072587,0.0001927911798702553
fit_2015_2019,01 Distrito Nacional,4,2018,5,0.00378167862072587,0.002275940729305148
fit_2015_2019,01 Distrito Nacional,4,2018,6,0.0,0.0021216508466750383
fit_2015_2019,01 Distrito Nacional,4,2018,7,0.0,-0.00021988715161569417
fit_2015_2019,01 Distrito Nacional,4,2018,8,0.0018908390775322914,0.00039657988236285746
fit_2015_2019,01 Distrito Nacional,4,2018,9,0.0,0.0007348748040385544
fit_2015_2019,01 Distrito Nacional,4,2018,10,0.0018908390775322914,-0.00019551391596905887
fit_2015_2019,01 Distrito Nacional,4,2018,11,0.00378167862072587,0.0004715652612503618
fit_2015_2019,01 Distrito Nacional,4,2018,12,0.0056725163012743,0.0017847457202151418
fit_2015_2019,01 Distrito Nacional,4,2018,13,0.00378167862072587,0.004022585228085518
fit_2015_2019,01 Distrito Nacional,4,2018,14,0.013235870748758316,0.002922139363363385
fit_2015_2019,01 Distrito Nacional,4,2018,15,0.0,0.009569934569299221
fit_2015_2019,01 Distrito Nacional,4,2018,16,0.00378167862072587,0.0029019382782280445
fit_2015_2019,01 Distrito Nacional,4,2018,17,0.0018908390775322914,0.003985815215855837
fit_2015_2019,01 Distrito Nacional,4,2018,18,0.0018908390775322914,0.0032126654405146837
fit_2015_2019,01 Distrito Nacional,4,2018,19,0.00378167862072587,0.0016981199150905013
fit_2015_2019,01 Distrito Nacional,4,2018,20,0.0056725163012743,0.004776937887072563
fit_2015_2019,01 Distrito Nacional,4,2018,21,0.00378167862072587,0.0057206833735108376
fit_2015_2019,01 Distrito Nacional,4,2018,22,0.0,0.00461565563455224
fit_2015_2019,01 Distrito Nacional,4,2018,23,0.0018908390775322914,0.0014144974993541837
fit_2015_2019,01 Distrito Nacional,4,2018,24,0.0056725163012743,0.002404696773737669
fit_2015_2019,01 Distrito Nacional,4,2018,25,0.007563353981822729,0.005829391069710255
fit_2015_2019,01 Distrito Nacional,4,2018,26,0.0,0.007933254353702068
fit_2015_2019,01 Distrito Nacional,4,2018,27,0.0018908390775322914,0.00361547339707613
fit_2015_2019,01 Distrito Nacional,4,2018,28,0.00378167862072587,0.003600204363465309
fit_2015_2019,01 Distrito Nacional,4,2018,29,0.0,0.0063273850828409195
fit_2015_2019,01 Distrito Nacional,4,2018,30,0.0056725163012743,0.0016873878194019198
fit_2015_2019,01 Distrito Nacional,4,2018,31,0.00378167862072587,0.005583601072430611
fit_2015_2019,01 Distrito Nacional,4,2018,32,0.00378167862072587,0.0059101819060742855
fit_2015_2019,01 Distrito Nacional,4,2018,33,0.0018908390775322914,0.005927280988544226
fit_2015_2019,01 Distrito Nacional,4,2018,34,0.0018908390775322914,0.00503202248364687
fit_2015_2019,01 Distrito Nacional,4,2018,35,0.0,0.004752948880195618
fit_2015_2019,01 Distrito Nacional,4,2018,36,0.0056725163012743,0.002014472847804427
fit_2015_2019,01 Distrito Nacional,4,2018,37,0.0170175451785326,0.007489206735044718
fit_2015_2019,01 Distrito Nacional,4,2018,38,0.009454192593693733,0.016874028369784355
fit_2015_2019,01 Distrito Nacional,4,2018,39,0.00378167862072587,0.010506870225071907
fit_2015_2019,01 Distrito Nacional,4,2018,40,0.00378167862072587,0.0071140252985060215
fit_2015_2019,01 Distrito Nacional,4,2018,41,0.013235870748758316,0.00582113116979599
fit_2015_2019,01 Distrito Nacional,4,2018,42,0.007563353981822729,0.011911813169717789
fit_2015_2019,01 Distrito Nacional,4,2018,43,0.007563353981822729,0.010647185146808624
fit_2015_2019,01 Distrito Nacional,4,2018,44,0.0056725163012743,0.008802137337625027
fit_2015_2019,01 Distrito Nacional,4,2018,45,0.007563353981822729,0.0052968296222388744
fit_2015_2019,01 Distrito Nacional,4,2018,46,0.01134503073990345,0.008458196185529232
fit_2015_2019,01 Distrito Nacional,4,2018,47,0.013235870748758316,0.011544693261384964
fit_2015_2019,01 Distrito Nacional,4,2018,48,0.013235870748758316,0.013137973845005035
fit_2015_2019,01 Distrito Nacional,4,2018,49,0.009454192593693733,0.01504695788025856
fit_2015_2019,01 Distrito Nacional,4,2018,50,0.015126707032322884,0.011071844957768917
fit_2015_2019,01 Distrito Nacional,4,2018,51,0.01134503073990345,0.014771533198654652
fit_2015_2019,01 Distrito Nacional,4,2018,52,0.0170175451785326,0.013330577872693539
fit_2015_2019,01 Distrito Nacional,4,2019,1,0.00939137302339077,0.017198894172906876
fit_2015_2019,01 Distrito Nacional,4,2019,2,0.013147922232747078,0.013949677348136902
fit_2015_2019,01 Distrito Nacional,4,2019,3,0.022539297118782997,0.01343853771686554
fit_2015_2019,01 Distrito Nacional,4,2019,4,0.01878274604678154,0.021130139008164406
fit_2015_2019,01 Distrito Nacional,4,2019,5,0.02441757172346115,0.02009105309844017
fit_2015_2019,01 Distrito Nacional,4,2019,6,0.020661022514104843,0.022566046565771103
fit_2015_2019,01 Distrito Nacional,4,2019,7,0.00939137302339077,0.020332325249910355
fit_2015_2019,01 Distrito Nacional,4,2019,8,0.016904473304748535,0.014169826172292233
fit_2015_2019,01 Distrito Nacional,4,2019,9,0.022539297118782997,0.016687337309122086
fit_2015_2019,01 Distrito Nacional,4,2019,10,0.022539297118782997,0.021413812413811684
fit_2015_2019,01 Distrito Nacional,4,2019,11,0.035687223076820374,0.02238066866993904
fit_2015_2019,01 Distrito Nacional,4,2019,12,0.026295846328139305,0.030694978311657906
fit_2015_2019,01 Distrito Nacional,4,2019,13,0.020661022514104843,0.0272118728607893
fit_2015_2019,01 Distrito Nacional,4,2019,14,0.03756549581885338,0.02318260632455349
fit_2015_2019,01 Distrito Nacional,4,2019,15,0.022539297118782997,0.0328485444188118
fit_2015_2019,01 Distrito Nacional,4,2019,16,0.03944376856088638,0.02621617540717125
fit_2015_2019,01 Distrito Nacional,4,2019,17,0.02441757172346115,0.03584807738661766
fit_2015_2019,01 Distrito Nacional,4,2019,18,0.020661022514104843,0.02920646220445633
fit_2015_2019,01 Distrito Nacional,4,2019,19,0.03380894288420677,0.023220863193273544
fit_2015_2019,01 Distrito Nacional,4,2019,20,0.046956866979599,0.03291937708854675
fit_2015_2019,01 Distrito Nacional,4,2019,21,0.02817412093281746,0.04445701092481613
fit_2015_2019,01 Distrito Nacional,4,2019,22,0.04320031777024269,0.03424210846424103
fit_2015_2019,01 Distrito Nacional,4,2019,23,0.04320031777024269,0.04249691963195801
fit_2015_2019,01 Distrito Nacional,4,2019,24,0.05822651460766792,0.0446140356361866
fit_2015_2019,01 Distrito Nacional,4,2019,25,0.060104791074991226,0.05666056647896767
fit_2015_2019,01 Distrito Nacional,4,2019,26,0.08076581358909607,0.06293515115976334
fit_2015_2019,01 Distrito Nacional,4,2019,27,0.0976702868938446,0.07905007153749466
fit_2015_2019,01 Distrito Nacional,4,2019,28,0.12396613508462906,0.096992626786232
fit_2015_2019,01 Distrito Nacional,4,2019,29,0.1446271538734436,0.12209422886371613
fit_2015_2019,01 Distrito Nacional,4,2019,30,0.12396613508462906,0.14250409603118896
fit_2015_2019,01 Distrito Nacional,4,2019,31,0.09954856336116791,0.13620004057884216
fit_2015_2019,01 Distrito Nacional,4,2019,32,0.10706166177988052,0.11447656899690628
fit_2015_2019,01 Distrito Nacional,4,2019,33,0.13147923350334167,0.11107266694307327
fit_2015_2019,01 Distrito Nacional,4,2019,34,0.15026196837425232,0.12827619910240173
fit_2015_2019,01 Distrito Nacional,4,2019,35,0.1483837068080902,0.14661140739917755
fit_2015_2019,01 Distrito Nacional,4,2019,36,0.15589679777622223,0.1536741405725479
fit_2015_2019,01 Distrito Nacional,4,2019,37,0.12584441900253296,0.15855807065963745
fit_2015_2019,01 Distrito Nacional,4,2019,38,0.1427488923072815,0.14041517674922943
fit_2015_2019,01 Distrito Nacional,4,2019,39,0.08452235907316208,0.1414337456226349
fit_2015_2019,01 Distrito Nacional,4,2019,40,0.12960095703601837,0.09784119576215744
fit_2015_2019,01 Distrito Nacional,4,2019,41,0.09203546494245529,0.11725563555955887
fit_2015_2019,01 Distrito Nacional,4,2019,42,0.07137443870306015,0.09393905103206635
fit_2015_2019,01 Distrito Nacional,4,2019,43,0.09954856336116791,0.07549522072076797
fit_2015_2019,01 Distrito Nacional,4,2019,44,0.060104791074991226,0.08850401639938354
fit_2015_2019,01 Distrito Nacional,4,2019,45,0.05822651460766792,0.06488251686096191
fit_2015_2019,01 Distrito Nacional,4,2019,46,0.05071341618895531,0.05757506191730499
fit_2015_2019,01 Distrito Nacional,4,2019,47,0.06386134028434753,0.04988298937678337
fit_2015_2019,01 Distrito Nacional,4,2019,48,0.03193067014217377,0.05713317170739174
fit_2015_2019,01 Distrito Nacional,4,2019,49,0.041322045028209686,0.03676459938287735
fit_2015_2019,01 Distrito Nacional,4,2019,50,0.035687223076820374,0.04031546786427498
fit_2015_2019,01 Distrito Nacional,4,2019,51,0.041322045028209686,0.03511480614542961
fit_2015_2019,01 Distrito Nacional,4,2019,52,0.02817412093281746,0.0384221076965332
fit_2015_2019,02 Azua,3,2015,5,0.06216355785727501,0.02189374528825283
fit_2015_2019,02 Azua,3,2015,6,0.03552203252911568,0.0591239407658577
fit_2015_2019,02 Azua,3,2015,7,0.026641525328159332,0.0347481369972229
fit_2015_2019,02 Azua,3,2015,8,0.026641525328159332,0.030372915789484978
fit_2015_2019,02 Azua,3,2015,9,0.04440253973007202,0.028849545866250992
fit_2015_2019,02 Azua,3,2015,10,0.026641525328159332,0.042088184505701065
fit_2015_2019,02 Azua,3,2015,11,0.04440253973007202,0.028557633981108665
fit_2015_2019,02 Azua,3,2015,12,0.053283046931028366,0.04299359396100044
fit_2015_2019,02 Azua,3,2015,13,0.06216355785727501,0.050101593136787415
fit_2015_2019,02 Azua,3,2015,14,0.03552203252911568,0.0585303008556366
fit_2015_2019,02 Azua,3,2015,15,0.026641525328159332,0.037766456604003906
fit_2015_2019,02 Azua,3,2015,16,0.026641525328159332,0.02837778814136982
fit_2015_2019,02 Azua,3,2015,17,0.01776101626455784,0.02854952961206436
fit_2015_2019,02 Azua,3,2015,18,0.04440253973007202,0.019668016582727432
fit_2015_2019,02 Azua,3,2015,19,0.03552203252911568,0.045169610530138016
fit_2015_2019,02 Azua,3,2015,20,0.008880509063601494,0.0395016074180603
fit_2015_2019,02 Azua,3,2015,21,0.026641525328159332,0.014286668039858341
fit_2015_2019,02 Azua,3,2015,22,0.0,0.025798577815294266
fit_2015_2019,02 Azua,3,2015,23,0.008880509063601494,0.00692488718777895
fit_2015_2019,02 Azua,3,2015,24,0.008880509063601494,0.011750463396310806
fit_2015_2019,02 Azua,3,2015,25,0.026641525328159332,0.013140279799699783
fit_2015_2019,02 Azua,3,2015,26,0.0,0.028318243101239204
fit_2015_2019,02 Azua,3,2015,27,0.053283046931028366,0.009788726456463337
fit_2015_2019,02 Azua,3,2015,28,0.07104406505823135,0.05110781267285347
fit_2015_2019,02 Azua,3,2015,29,0.01776101626455784,0.07204967737197876
fit_2015_2019,02 Azua,3,2015,30,0.01776101626455784,0.025237126275897026
fit_2015_2019,02 Azua,3,2015,31,0.026641525328159332,0.022792870178818703
fit_2015_2019,02 Azua,3,2015,32,0.01776101626455784,0.03140038996934891
fit_2015_2019,02 Azua,3,2015,33,0.01776101626455784,0.02522602118551731
fit_2015_2019,02 Azua,3,2015,34,0.03552203252911568,0.025546515360474586
fit_2015_2019,02 Azua,3,2015,35,0.06216355785727501,0.04085160419344902
fit_2015_2019,02 Azua,3,2015,36,0.08880507946014404,0.06545641273260117
fit_2015_2019,02 Azua,3,2015,37,0.08880507946014404,0.09390153735876083
fit_2015_2019,02 Azua,3,2015,38,0.159849151968956,0.10084816813468933
fit_2015_2019,02 Azua,3,2015,39,0.10656610131263733,0.1557128131389618
fit_2015_2019,02 Azua,3,2015,40,0.24865421652793884,0.11863819509744644
fit_2015_2019,02 Azua,3,2015,41,0.20425169169902802,0.23264844715595245
fit_2015_2019,02 Azua,3,2015,42,0.26641523838043213,0.20822858810424805
fit_2015_2019,02 Azua,3,2015,43,0.2220126837491989,0.25713837146759033
fit_2015_2019,02 Azua,3,2015,44,0.2397737056016922,0.21727494895458221
fit_2015_2019,02 Azua,3,2015,45,0.23089320957660675,0.22657227516174316
fit_2015_2019,02 Azua,3,2015,46,0.2220126837491989,0.2126188725233078
fit_2015_2019,02 Azua,3,2015,47,0.1420881301164627,0.19928251206874847
fit_2015_2019,02 Azua,3,2015,48,0.19537118077278137,0.12473727762699127
fit_2015_2019,02 Azua,3,2015,49,0.1420881301164627,0.16676580905914307
fit_2015_2019,02 Azua,3,2015,50,0.12432711571455002,0.12054669111967087
fit_2015_2019,02 Azua,3,2015,51,0.053283046931028366,0.1052950918674469
fit_2015_2019,02 Azua,3,2015,52,0.053283046931028366,0.04943588003516197
fit_2015_2019,02 Azua,3,2016,1,0.07969481498003006,0.05173425003886223
fit_2015_2019,02 Azua,3,2016,2,0.08854980021715164,0.07534383982419968
fit_2015_2019,02 Azua,3,2016,3,0.09740477800369263,0.0804561898112297
fit_2015_2019,02 Azua,3,2016,4,0.04427490010857582,0.0889173373579979
fit_2015_2019,02 Azua,3,2016,5,0.03541991859674454,0.04331761971116066
fit_2015_2019,02 Azua,3,2016,6,0.07083984464406967,0.038739413022994995
fit_2015_2019,02 Azua,3,2016,7,0.06198485940694809,0.07177427411079407
fit_2015_2019,02 Azua,3,2016,8,0.1151147410273552,0.06762530654668808
fit_2015_2019,02 Azua,3,2016,9,0.07083984464406967,0.10873585939407349
fit_2015_2019,02 Azua,3,2016,10,0.008854979649186134,0.07087456434965134
fit_2015_2019,02 Azua,3,2016,11,0.0,0.015701724216341972
fit_2015_2019,02 Azua,3,2016,12,0.026564938947558403,0.0050942315720021725
fit_2015_2019,02 Azua,3,2016,13,0.026564938947558403,0.02957894839346409
fit_2015_2019,02 Azua,3,2016,14,0.053129881620407104,0.02915150485932827
